,index,Category,Sub-Category,Product Name,Product ID
823,1648,Office Supplies,Binders,Catalog Binders with Expanding Posts,OFF-BI-10004224-0
824,820,Office Supplies,Binders,GBC Recycled Grain Textured Covers,OFF-BI-10004230-0
825,2655,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",OFF-BI-10004233-0
826,1261,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",OFF-BI-10004236-0
827,6426,Office Supplies,Binders,Avery Legal 4-Ring Binder,OFF-BI-10004308-0
828,3848,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,OFF-BI-10004318-0
829,1066,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",OFF-BI-10004330-0
830,1450,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,OFF-BI-10004352-0
831,1439,Office Supplies,Binders,Storex Dura Pro Binders,OFF-BI-10004364-0
832,1898,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,OFF-BI-10004390-0
833,49,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",OFF-BI-10004410-0
834,957,Office Supplies,Binders,Avery Durable Slant Ring Binders,OFF-BI-10004465-0
835,394,Office Supplies,Binders,Tuf-Vin Binders,OFF-BI-10004492-0
836,2172,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,OFF-BI-10004506-0
837,1242,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,OFF-BI-10004519-0
838,537,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,OFF-BI-10004528-0
839,429,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,OFF-BI-10004584-0
840,296,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,OFF-BI-10004593-0
841,3154,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,OFF-BI-10004600-0
842,679,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,OFF-BI-10004632-0
843,1297,Office Supplies,Binders,GBC Binding covers,OFF-BI-10004632-1
844,2994,Office Supplies,Binders,VariCap6 Expandable Binder,OFF-BI-10004654-0
845,70,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,OFF-BI-10004654-1
846,1184,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,OFF-BI-10004656-0
847,899,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,OFF-BI-10004716-0
848,639,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,OFF-BI-10004728-0
849,95,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,OFF-BI-10004738-0
850,137,Office Supplies,Binders,GBC Wire Binding Strips,OFF-BI-10004781-0
851,2042,Office Supplies,Binders,GBC Personal VeloBind Strips,OFF-BI-10004817-0
852,934,Office Supplies,Binders,JM Magazine Binder,OFF-BI-10004826-0
853,3861,Office Supplies,Binders,GBC Poly Designer Binding Covers,OFF-BI-10004828-0
854,1448,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,OFF-BI-10004876-0
855,1508,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,OFF-BI-10004965-0
856,280,Office Supplies,Binders,Round Ring Binders,OFF-BI-10004967-0
857,1290,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",OFF-BI-10004970-0
858,353,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,OFF-BI-10004995-0
859,785,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,OFF-EN-10000056-0
860,985,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",OFF-EN-10000461-0
861,420,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",OFF-EN-10000483-0
862,1989,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",OFF-EN-10000781-0
863,83,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,OFF-EN-10000927-0
864,3936,Office Supplies,Envelopes,Staple envelope,OFF-EN-10001028-0
865,896,Office Supplies,Envelopes,Staple envelope,OFF-EN-10001099-0
866,355,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",OFF-EN-10001137-0
867,725,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",OFF-EN-10001141-0
868,711,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",OFF-EN-10001219-0
869,530,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",OFF-EN-10001335-0
870,458,Office Supplies,Envelopes,Staple envelope,OFF-EN-10001415-0
871,495,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",OFF-EN-10001434-0
872,4763,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",OFF-EN-10001453-0
873,30,Office Supplies,Envelopes,Poly String Tie Envelopes,OFF-EN-10001509-0
874,764,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,OFF-EN-10001532-0
875,9378,Office Supplies,Envelopes,Grip Seal Envelopes,OFF-EN-10001535-0
876,1125,Office Supplies,Envelopes,Staple envelope,OFF-EN-10001539-0
877,1897,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,OFF-EN-10001749-0
878,162,Office Supplies,Envelopes,Staple envelope,OFF-EN-10001990-0
879,656,Office Supplies,Envelopes,Airmail Envelopes,OFF-EN-10002230-0
880,3042,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,OFF-EN-10002312-0
881,122,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,OFF-EN-10002500-0
882,116,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",OFF-EN-10002504-0
883,5649,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",OFF-EN-10002592-0
884,114,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",OFF-EN-10002600-0
885,1880,Office Supplies,Envelopes,Staple envelope,OFF-EN-10002621-0
886,1136,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",OFF-EN-10002831-0
887,2444,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,OFF-EN-10002973-0
888,37,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",OFF-EN-10002986-0
889,1387,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,OFF-EN-10003001-0
890,2124,Office Supplies,Envelopes,Quality Park Security Envelopes,OFF-EN-10003040-0
891,1232,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",OFF-EN-10003055-0
892,4335,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,OFF-EN-10003068-0
893,1023,Office Supplies,Envelopes,Peel & Seel Envelopes,OFF-EN-10003072-0
894,1556,Office Supplies,Envelopes,Staple envelope,OFF-EN-10003134-0
895,1571,Office Supplies,Envelopes,Pastel Pink Envelopes,OFF-EN-10003160-0
896,2911,Office Supplies,Envelopes,Staple envelope,OFF-EN-10003286-0
897,253,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,OFF-EN-10003296-0
898,5191,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",OFF-EN-10003448-0
899,4452,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",OFF-EN-10003567-0
900,1109,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",OFF-EN-10003798-0
901,492,Office Supplies,Envelopes,Colored Envelopes,OFF-EN-10003845-0
902,996,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,OFF-EN-10003862-0
903,4215,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,OFF-EN-10004007-0
904,142,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,OFF-EN-10004030-0
905,2328,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,OFF-EN-10004147-0
906,4542,Office Supplies,Envelopes,Multimedia Mailers,OFF-EN-10004206-0
907,269,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",OFF-EN-10004386-0
908,828,Office Supplies,Envelopes,Security-Tint Envelopes,OFF-EN-10004459-0
909,2499,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",OFF-EN-10004483-0
910,3186,Office Supplies,Envelopes,Staple envelope,OFF-EN-10004773-0
911,3225,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,OFF-EN-10004846-0
912,1244,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,OFF-EN-10004955-0
913,1384,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,OFF-FA-10000053-0
914,5456,Office Supplies,Fasteners,Acco Glide Clips,OFF-FA-10000089-0
915,209,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",OFF-FA-10000134-0
916,8221,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,OFF-FA-10000254-0
917,53,Office Supplies,Fasteners,Advantus Push Pins,OFF-FA-10000304-0
918,339,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",OFF-FA-10000490-0
919,219,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,OFF-FA-10000585-0
920,1654,Office Supplies,Fasteners,Binder Clips by OIC,OFF-FA-10000611-0
921,113,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",OFF-FA-10000621-0
922,322,Office Supplies,Fasteners,OIC Binder Clips,OFF-FA-10000624-0
923,1147,Office Supplies,Fasteners,Staples,OFF-FA-10000735-0
924,4871,Office Supplies,Fasteners,OIC Thumb-Tacks,OFF-FA-10000840-0
925,2372,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,OFF-FA-10000936-0
926,1587,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",OFF-FA-10000992-0
927,1647,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",OFF-FA-10001135-0
928,2387,Office Supplies,Fasteners,Staples,OFF-FA-10001229-0
929,3773,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",OFF-FA-10001332-0
930,1142,Office Supplies,Fasteners,Stockwell Push Pins,OFF-FA-10001561-0
931,1059,Office Supplies,Fasteners,Stockwell Gold Paper Clips,OFF-FA-10001754-0
932,1703,Office Supplies,Fasteners,Staples,OFF-FA-10001843-0
933,3195,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",OFF-FA-10001883-0
934,826,Office Supplies,Fasteners,Advantus Plastic Paper Clips,OFF-FA-10002280-0
935,1665,Office Supplies,Fasteners,Colored Push Pins,OFF-FA-10002676-0
936,3019,Office Supplies,Fasteners,Alliance Rubber Bands,OFF-FA-10002701-0
937,2786,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,OFF-FA-10002763-0
938,132,Office Supplies,Fasteners,Staples,OFF-FA-10002780-0
939,525,Office Supplies,Fasteners,Staples,OFF-FA-10002815-0
940,2059,Office Supplies,Fasteners,Staples,OFF-FA-10002975-0
941,289,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,OFF-FA-10002983-0
942,136,Office Supplies,Fasteners,Ideal Clamps,OFF-FA-10002988-0
943,1485,Office Supplies,Fasteners,Staples,OFF-FA-10003021-0
944,1065,Office Supplies,Fasteners,Assorted Color Push Pins,OFF-FA-10003059-0
945,646,Office Supplies,Fasteners,Staples,OFF-FA-10003112-0
946,563,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",OFF-FA-10003467-0
947,267,Office Supplies,Fasteners,Bagged Rubber Bands,OFF-FA-10003472-0
948,4958,Office Supplies,Fasteners,Staples,OFF-FA-10003485-0
949,1108,Office Supplies,Fasteners,Staples,OFF-FA-10003495-0
950,2088,Office Supplies,Fasteners,Translucent Push Pins by OIC,OFF-FA-10004076-0
951,553,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,OFF-FA-10004248-0
952,1994,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,OFF-FA-10004395-0
953,1062,Office Supplies,Fasteners,"Super Bands, 12/Pack",OFF-FA-10004838-0
954,297,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",OFF-FA-10004854-0
955,1528,Office Supplies,Fasteners,Rubber Band Ball,OFF-FA-10004968-0
956,2450,Office Supplies,Labels,Avery 496,OFF-LA-10000081-0
957,1281,Office Supplies,Labels,Avery 48,OFF-LA-10000121-0
958,87,Office Supplies,Labels,Avery 511,OFF-LA-10000134-0
959,2,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,OFF-LA-10000240-0
960,2085,Office Supplies,Labels,Avery 52,OFF-LA-10000248-0
961,1344,Office Supplies,Labels,Avery 494,OFF-LA-10000262-0
962,5294,Office Supplies,Labels,Avery 495,OFF-LA-10000305-0
963,3207,Office Supplies,Labels,Avery White Multi-Purpose Labels,OFF-LA-10000407-0
964,4371,Office Supplies,Labels,Avery 503,OFF-LA-10000414-0
965,1815,Office Supplies,Labels,Avery 501,OFF-LA-10000443-0
966,1088,Office Supplies,Labels,Avery 488,OFF-LA-10000452-0
967,3680,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",OFF-LA-10000476-0
968,312,Office Supplies,Labels,Avery 509,OFF-LA-10000634-0
969,1134,Office Supplies,Labels,Avery 502,OFF-LA-10000973-0
970,900,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,OFF-LA-10001045-0
971,329,Office Supplies,Labels,Round Specialty Laser Printer Labels,OFF-LA-10001074-0
972,360,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",OFF-LA-10001158-0
973,1032,Office Supplies,Labels,Avery 514,OFF-LA-10001175-0
974,556,Office Supplies,Labels,Avery 473,OFF-LA-10001297-0
975,445,Office Supplies,Labels,Avery 520,OFF-LA-10001317-0
976,1311,Office Supplies,Labels,Avery 517,OFF-LA-10001404-0
977,1312,Office Supplies,Labels,Avery 477,OFF-LA-10001474-0
978,793,Office Supplies,Labels,Avery 499,OFF-LA-10001569-0
979,963,Office Supplies,Labels,Avery File Folder Labels,OFF-LA-10001613-0
980,1560,Office Supplies,Labels,Avery 518,OFF-LA-10001641-0
981,1817,Office Supplies,Labels,Avery 513,OFF-LA-10001771-0
982,686,Office Supplies,Labels,Avery 516,OFF-LA-10001934-0
983,3549,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,OFF-LA-10001982-0
984,1766,Office Supplies,Labels,Avery 478,OFF-LA-10002034-0
985,279,Office Supplies,Labels,Avery 489,OFF-LA-10002043-0
986,1552,Office Supplies,Labels,Avery 481,OFF-LA-10002195-0
987,798,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,OFF-LA-10002271-0
988,695,Office Supplies,Labels,Avery 490,OFF-LA-10002312-0
989,6707,Office Supplies,Labels,Avery 479,OFF-LA-10002368-0
990,1698,Office Supplies,Labels,Avery 497,OFF-LA-10002381-0
991,7251,Office Supplies,Labels,Avery 484,OFF-LA-10002473-0
992,158,Office Supplies,Labels,Avery 519,OFF-LA-10002475-0
993,50,Office Supplies,Labels,Avery 485,OFF-LA-10002762-0
994,642,Office Supplies,Labels,Avery 480,OFF-LA-10002787-0
995,4053,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",OFF-LA-10002945-0
996,1706,Office Supplies,Labels,Avery 500,OFF-LA-10003077-0
997,1476,Office Supplies,Labels,Avery 506,OFF-LA-10003121-0
998,175,Office Supplies,Labels,Avery 51,OFF-LA-10003148-0
999,1914,Office Supplies,Labels,Avery 474,OFF-LA-10003190-0
1000,739,Office Supplies,Labels,Avery 508,OFF-LA-10003223-0
1001,4550,Office Supplies,Labels,Avery 5,OFF-LA-10003388-0
1002,5751,Office Supplies,Labels,Avery 475,OFF-LA-10003498-0
1003,697,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",OFF-LA-10003510-0
1004,3812,Office Supplies,Labels,Avery 515,OFF-LA-10003537-0
1005,2616,Office Supplies,Labels,Avery 498,OFF-LA-10003663-0
1006,1884,Office Supplies,Labels,Avery 510,OFF-LA-10003714-0
1007,4282,Office Supplies,Labels,Avery 487,OFF-LA-10003720-0
1008,410,Office Supplies,Labels,Self-Adhesive Removable Labels,OFF-LA-10003766-0
1009,484,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,OFF-LA-10003923-0
1010,587,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",OFF-LA-10003930-0
1011,2089,Office Supplies,Labels,Avery 507,OFF-LA-10004008-0
1012,964,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,OFF-LA-10004055-0
1013,845,Office Supplies,Labels,Avery 486,OFF-LA-10004093-0
1014,5115,Office Supplies,Labels,Avery 491,OFF-LA-10004178-0
1015,865,Office Supplies,Labels,Avery 482,OFF-LA-10004272-0
1016,611,Office Supplies,Labels,Avery 493,OFF-LA-10004345-0
1017,3669,Office Supplies,Labels,Avery 492,OFF-LA-10004409-0
1018,1176,Office Supplies,Labels,Staple-on labels,OFF-LA-10004425-0
1019,761,Office Supplies,Labels,Avery 476,OFF-LA-10004484-0
1020,212,Office Supplies,Labels,Avery 505,OFF-LA-10004544-0
1021,2475,Office Supplies,Labels,Avery 50,OFF-LA-10004545-0
1022,2518,Office Supplies,Labels,Avery 49,OFF-LA-10004559-0
1023,9214,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,OFF-LA-10004677-0
1024,290,Office Supplies,Labels,Avery 512,OFF-LA-10004689-0
1025,867,Office Supplies,Labels,Avery 483,OFF-LA-10004853-0
1026,3563,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",OFF-PA-10000007-0
1027,905,Office Supplies,Paper,Xerox 1931,OFF-PA-10000019-0
1028,1086,Office Supplies,Paper,Xerox 224,OFF-PA-10000029-0
1029,5558,Office Supplies,Paper,Xerox 20,OFF-PA-10000048-0
1030,191,Office Supplies,Paper,Xerox 205,OFF-PA-10000061-0
1031,2653,Office Supplies,Paper,Green Bar Computer Printout Paper,OFF-PA-10000062-0
1032,3821,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",OFF-PA-10000069-0
1033,1130,Office Supplies,Paper,Xerox 1945,OFF-PA-10000100-0
1034,1483,Office Supplies,Paper,Xerox 199,OFF-PA-10000130-0
1035,1119,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",OFF-PA-10000141-0
1036,5003,Office Supplies,Paper,Astroparche Fine Business Paper,OFF-PA-10000143-0
1037,414,Office Supplies,Paper,Xerox 191,OFF-PA-10000157-0
1038,1667,Office Supplies,Paper,Xerox 1925,OFF-PA-10000167-0
1039,3427,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",OFF-PA-10000174-0
1040,796,Office Supplies,Paper,Xerox 1887,OFF-PA-10000176-0
1041,9120,Office Supplies,Paper,Xerox Blank Computer Paper,OFF-PA-10000210-0
1042,2975,Office Supplies,Paper,Xerox 198,OFF-PA-10000213-0
1043,2647,Office Supplies,Paper,Xerox 2000,OFF-PA-10000223-0
1044,4231,Office Supplies,Paper,Xerox 1975,OFF-PA-10000232-0
1045,1893,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",OFF-PA-10000241-0
1046,3916,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,OFF-PA-10000246-0
1047,34,Office Supplies,Paper,Easy-staple paper,OFF-PA-10000249-0
1048,938,Office Supplies,Paper,Xerox 213,OFF-PA-10000289-0
1049,6774,Office Supplies,Paper,Xerox 229,OFF-PA-10000295-0
1050,6409,Office Supplies,Paper,Xerox 1936,OFF-PA-10000300-0
1051,91,Office Supplies,Paper,Xerox 1995,OFF-PA-10000304-0
1052,1597,Office Supplies,Paper,Xerox 1901,OFF-PA-10000308-0
1053,8702,Office Supplies,Paper,Xerox 1955,OFF-PA-10000312-0
1054,2906,Office Supplies,Paper,Xerox 1971,OFF-PA-10000327-0
1055,1080,Office Supplies,Paper,Easy-staple paper,OFF-PA-10000349-0
1056,940,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",OFF-PA-10000350-0
1057,504,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",OFF-PA-10000357-0
1058,2103,Office Supplies,Paper,Xerox 1888,OFF-PA-10000357-1
1059,2331,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",OFF-PA-10000380-0
1060,1403,Office Supplies,Paper,Xerox 189,OFF-PA-10000418-0
1061,1346,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",OFF-PA-10000466-0
1062,283,Office Supplies,Paper,Easy-staple paper,OFF-PA-10000474-0
1063,2062,Office Supplies,Paper,Xerox 1952,OFF-PA-10000477-0
1064,2251,Office Supplies,Paper,Xerox 22,OFF-PA-10000477-1
1065,69,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",OFF-PA-10000482-0
1066,4720,Office Supplies,Paper,Xerox 19,OFF-PA-10000483-0
1067,1419,Office Supplies,Paper,Petty Cash Envelope,OFF-PA-10000501-0
1068,2836,Office Supplies,Paper,Xerox 201,OFF-PA-10000520-0
1069,1851,Office Supplies,Paper,Xerox 1981,OFF-PA-10000528-0
1070,2014,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,OFF-PA-10000533-0
1071,2164,Office Supplies,Paper,Array Memo Cubes,OFF-PA-10000551-0
1072,3564,Office Supplies,Paper,Xerox 200,OFF-PA-10000552-0
1073,4329,Office Supplies,Paper,Xerox 208,OFF-PA-10000556-0
1074,4360,Office Supplies,Paper,Easy-staple paper,OFF-PA-10000565-0
1075,1619,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",OFF-PA-10000575-0
1076,58,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",OFF-PA-10000587-0
1077,1810,Office Supplies,Paper,Xerox 1929,OFF-PA-10000595-0
1078,1093,Office Supplies,Paper,Xerox 1950,OFF-PA-10000605-0
1079,171,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",OFF-PA-10000659-0
1080,2345,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",OFF-PA-10000659-1
1081,276,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",OFF-PA-10000673-0
1082,1777,Office Supplies,Paper,Xerox 1919,OFF-PA-10000675-0
1083,1192,Office Supplies,Paper,Xerox 1924,OFF-PA-10000682-0
1084,2637,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",OFF-PA-10000697-0
1085,2466,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",OFF-PA-10000726-0
1086,2175,Office Supplies,Paper,Xerox 1982,OFF-PA-10000740-0
1087,693,Office Supplies,Paper,Xerox 1977,OFF-PA-10000743-0
1088,950,Office Supplies,Paper,Xerox 210,OFF-PA-10000788-0
1089,2889,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",OFF-PA-10000791-0
1090,1376,Office Supplies,Paper,Xerox 1934,OFF-PA-10000806-0
1091,4516,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",OFF-PA-10000807-0
1092,1823,Office Supplies,Paper,Xerox 206,OFF-PA-10000809-0
1093,5441,Office Supplies,Paper,Unpadded Memo Slips,OFF-PA-10000859-0
1094,2361,Office Supplies,Paper,Xerox 1918,OFF-PA-10000919-0
1095,1033,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,OFF-PA-10000955-0
1096,1283,Office Supplies,Paper,Xerox 1915,OFF-PA-10000994-0
1097,8751,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",OFF-PA-10001001-0
1098,855,Office Supplies,Paper,Xerox 1884,OFF-PA-10001019-0
1099,3328,Office Supplies,Paper,Xerox 1893,OFF-PA-10001033-0
1100,1530,Office Supplies,Paper,Xerox 1988,OFF-PA-10001125-0
1101,172,Office Supplies,Paper,Xerox 1913,OFF-PA-10001144-0
1102,4791,Office Supplies,Paper,Xerox 1932,OFF-PA-10001166-0
1103,1025,Office Supplies,Paper,Xerox 2,OFF-PA-10001166-1
1104,2390,Office Supplies,Paper,Xerox 1903,OFF-PA-10001184-0
1105,612,Office Supplies,Paper,Xerox 1972,OFF-PA-10001204-0
1106,5423,Office Supplies,Paper,Xerox 1963,OFF-PA-10001215-0
1107,7158,Office Supplies,Paper,Xerox 1983,OFF-PA-10001243-0
1108,2706,Office Supplies,Paper,Xerox 215,OFF-PA-10001246-0
1109,6522,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",OFF-PA-10001260-0
1110,1529,Office Supplies,Paper,Loose Memo Sheets,OFF-PA-10001274-0
1111,967,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,OFF-PA-10001281-0
1112,1383,Office Supplies,Paper,White Computer Printout Paper by Universal,OFF-PA-10001289-0
1113,1470,Office Supplies,Paper,Xerox 1946,OFF-PA-10001293-0
1114,2079,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,OFF-PA-10001295-0
1115,1051,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",OFF-PA-10001307-0
1116,1586,Office Supplies,Paper,Xerox 1886,OFF-PA-10001357-0
1117,4213,Office Supplies,Paper,Xerox 1933,OFF-PA-10001363-0
1118,576,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,OFF-PA-10001450-0
1119,1730,Office Supplies,Paper,White GlueTop Scratch Pads,OFF-PA-10001457-0
1120,3923,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),OFF-PA-10001461-0
1121,3107,Office Supplies,Paper,Strathmore Photo Frame Cards,OFF-PA-10001471-0
1122,5861,Office Supplies,Paper,Xerox 1914,OFF-PA-10001497-0
1123,475,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",OFF-PA-10001509-0
1124,1577,Office Supplies,Paper,Xerox 1949,OFF-PA-10001526-0
1125,3067,Office Supplies,Paper,Xerox 230,OFF-PA-10001534-0
1126,837,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",OFF-PA-10001560-0
1127,56,Office Supplies,Paper,Xerox 232,OFF-PA-10001569-0
