,Order ID,Ship Mode,Customer ID,Product ID,Discount,Quantity,Sales,Profit,last_ordered,Returned
8888,US-2015-160857,Standard Class,NW-18400,FUR-FU-10001095-0,0.0,3,79.44,30.1872,3578,Yes
8889,US-2015-160857,Standard Class,NW-18400,OFF-PA-10003363-0,0.0,3,19.44,9.3312,3578,Yes
8890,US-2015-160857,Standard Class,NW-18400,OFF-SU-10000157-0,0.0,3,357.93,7.1586,3578,Yes
8891,US-2015-160857,Standard Class,NW-18400,TEC-CO-10004115-0,0.2,7,2799.944,1014.9797,3578,Yes
8892,US-2015-161347,Standard Class,HG-14845,OFF-BI-10004209-0,0.7,1,2.412,-2.01,3450,No
8893,US-2015-161466,Second Class,ON-18715,OFF-AR-10000634-0,0.2,2,6.848,0.5992,3439,No
8894,US-2015-161991,Second Class,SC-20725,OFF-BI-10004967-0,0.8,5,2.08,-3.432,3437,No
8895,US-2015-161991,Second Class,SC-20725,TEC-PH-10001760-0,0.2,7,1114.4,376.11,3437,No
8896,US-2015-163279,Standard Class,JD-16150,FUR-FU-10000747-0,0.0,2,91.96,15.6332,3625,No
8897,US-2015-163279,Standard Class,JD-16150,OFF-PA-10003127-0,0.0,4,105.52,48.5392,3625,No
8898,US-2015-163279,Standard Class,JD-16150,TEC-PH-10001795-0,0.2,3,1487.976,185.997,3625,No
8899,US-2015-163433,Second Class,MP-17965,FUR-CH-10000225-0,0.3,1,56.686,-20.245,3598,No
8900,US-2015-163433,Second Class,MP-17965,OFF-AR-10003373-0,0.2,3,74.352,6.5058,3598,No
8901,US-2015-163433,Second Class,MP-17965,OFF-AR-10003481-0,0.2,3,7.872,0.8856,3598,No
8902,US-2015-163433,Second Class,MP-17965,OFF-BI-10000320-0,0.8,1,1.476,-2.2878,3598,No
8903,US-2015-163433,Second Class,MP-17965,OFF-BI-10003676-0,0.8,2,4.312,-6.8992,3598,No
8904,US-2015-163433,Second Class,MP-17965,OFF-PA-10003936-0,0.2,3,15.552,5.4432,3598,No
8905,US-2015-163433,Second Class,MP-17965,TEC-AC-10003590-0,0.2,2,41.424,8.2848,3598,No
8906,US-2015-163433,Second Class,MP-17965,TEC-PH-10001870-0,0.2,2,97.968,6.123,3598,No
8907,US-2015-163433,Second Class,MP-17965,TEC-PH-10003357-0,0.2,4,244.768,24.4768,3598,No
8908,US-2015-163685,Standard Class,KE-16420,OFF-BI-10001890-0,0.8,8,5.728,-9.1648,3554,No
8909,US-2015-163685,Standard Class,KE-16420,OFF-PA-10002606-0,0.2,10,42.24,13.2,3554,No
8910,US-2015-163783,Standard Class,DR-12940,OFF-ST-10002957-0,0.2,3,12.672,-3.168,3345,No
8911,US-2015-163825,First Class,LC-16885,OFF-BI-10003527-0,0.2,3,3050.376,1143.891,3539,No
8912,US-2015-163825,First Class,LC-16885,TEC-PH-10004922-0,0.0,2,133.98,33.495,3539,No
8913,US-2015-164175,Standard Class,PS-18970,FUR-CH-10001146-0,0.3,5,213.115,-15.2225,3586,No
8914,US-2015-164238,Standard Class,JW-15955,FUR-BO-10000780-0,0.5,3,301.47,-204.9996,3478,No
8915,US-2015-164238,Standard Class,JW-15955,OFF-ST-10002352-0,0.2,7,44.688,3.3516,3478,No
8916,US-2015-164308,First Class,SC-20680,TEC-PH-10004120-0,0.0,6,821.94,213.7044,3439,No
8917,US-2015-164357,Standard Class,SF-20065,OFF-AR-10001177-0,0.2,5,13.12,1.476,3377,No
8918,US-2015-164448,Second Class,DK-12835,OFF-BI-10002949-0,0.2,2,9.728,3.2832,3402,No
8919,US-2015-164448,Second Class,DK-12835,OFF-BI-10003708-0,0.2,5,29.8,9.3125,3402,No
8920,US-2015-164448,Second Class,DK-12835,OFF-EN-10002600-0,0.0,5,14.75,7.08,3402,No
8921,US-2015-164448,Second Class,DK-12835,OFF-LA-10003510-0,0.0,14,427.42,196.6132,3402,No
8922,US-2015-164966,First Class,GH-14410,FUR-CH-10002304-0,0.0,6,155.88,38.97,3495,No
8923,US-2015-165449,Standard Class,AP-10720,TEC-AC-10004127-0,0.2,4,27.168,-1.3584,3380,No
8924,US-2015-165512,Second Class,VS-21820,FUR-CH-10002880-0,0.3,7,602.651,-163.5767,3562,No
8925,US-2015-165512,Second Class,VS-21820,OFF-BI-10001249-0,0.8,6,7.656,-13.0152,3562,No
8926,US-2015-165743,Second Class,MM-18055,FUR-BO-10002268-0,0.7,6,145.764,-247.7988,3382,No
8927,US-2015-165743,Second Class,MM-18055,OFF-BI-10001758-0,0.7,6,9.612,-7.3692,3382,No
8928,US-2015-165743,Second Class,MM-18055,OFF-BI-10001982-0,0.7,3,4.896,-3.4272,3382,No
8929,US-2015-166520,First Class,KE-16420,OFF-PA-10000501-0,0.0,3,80.88,39.6312,3509,No
8930,US-2015-166520,First Class,KE-16420,TEC-AC-10001990-0,0.0,10,599.9,191.968,3509,No
8931,US-2015-167220,Standard Class,JB-15925,TEC-AC-10002018-0,0.2,4,22.368,6.4308,3360,No
8932,US-2015-168704,Standard Class,FP-14320,FUR-TA-10000688-0,0.3,4,609.98,-113.282,3603,No
8933,US-2015-168704,Standard Class,FP-14320,FUR-TA-10002530-0,0.3,2,211.372,-45.294,3603,No
8934,US-2015-168704,Standard Class,FP-14320,TEC-PH-10001061-0,0.2,3,239.976,17.9982,3603,No
8935,US-2015-168732,Standard Class,KM-16660,OFF-AR-10003087-0,0.0,1,1.78,0.4984,3362,No
8936,US-2015-168732,Standard Class,KM-16660,OFF-PA-10000520-0,0.0,4,25.92,12.4416,3362,No
8937,US-2015-168732,Standard Class,KM-16660,TEC-AC-10001553-0,0.0,6,101.94,21.4074,3362,No
8938,US-2015-168914,Standard Class,JE-15745,OFF-AP-10000358-0,0.8,8,20.768,-52.9584,3565,No
8939,US-2015-168935,Standard Class,DO-13435,FUR-TA-10000617-0,0.45,3,375.4575,-157.0095,3375,No
8940,US-2015-168935,Standard Class,DO-13435,TEC-AC-10002335-0,0.2,3,83.976,-1.0497,3375,No
8941,US-2016-100405,Second Class,TS-21430,OFF-AR-10000390-0,0.0,2,8.26,3.7996,3102,No
8942,US-2016-100419,Second Class,CC-12670,OFF-BI-10002194-0,0.8,3,4.788,-7.9002,2990,No
8943,US-2016-100461,Standard Class,JO-15145,FUR-BO-10002545-0,0.0,6,1565.88,407.1288,3333,No
8944,US-2016-100461,Standard Class,JO-15145,OFF-BI-10001460-0,0.0,7,106.05,49.8435,3333,No
8945,US-2016-100566,Standard Class,JK-16120,FUR-FU-10003394-0,0.6,3,83.952,-90.2484,3094,No
8946,US-2016-100720,Standard Class,CK-12205,OFF-SU-10001574-0,0.2,2,5.84,0.73,3143,No
8947,US-2016-100720,Standard Class,CK-12205,TEC-PH-10001425-0,0.4,3,143.982,-28.7964,3143,No
8948,US-2016-100720,Standard Class,CK-12205,TEC-PH-10003963-0,0.4,4,494.376,-115.3544,3143,No
8949,US-2016-100839,Standard Class,NC-18625,FUR-FU-10001617-0,0.2,3,24.96,4.368,3054,No
8950,US-2016-100839,Standard Class,NC-18625,FUR-TA-10004575-0,0.5,5,727.45,-465.568,3054,No
8951,US-2016-101196,Standard Class,FM-14215,OFF-ST-10004804-0,0.2,2,82.368,-19.5624,3208,No
8952,US-2016-101497,Second Class,PS-18760,OFF-PA-10000176-0,0.0,1,18.97,9.1056,3068,No
8953,US-2016-101616,First Class,CY-12745,OFF-BI-10000014-0,0.0,8,87.28,41.0216,3094,No
8954,US-2016-102141,Standard Class,KD-16615,OFF-BI-10001510-0,0.2,8,146.688,45.84,3102,No
8955,US-2016-102232,Standard Class,MF-17665,OFF-AR-10000538-0,0.0,7,197.05,59.115,3123,No
8956,US-2016-102239,First Class,LW-16990,FUR-TA-10003392-0,0.0,6,1685.88,320.3172,3215,No
8957,US-2016-102239,First Class,LW-16990,OFF-BI-10001890-0,0.2,2,5.728,2.0048,3215,No
8958,US-2016-103646,Standard Class,SP-20545,OFF-AP-10004487-0,0.8,3,48.792,-126.8592,3229,No
8959,US-2016-103646,Standard Class,SP-20545,OFF-BI-10002854-0,0.8,8,44.848,-67.272,3229,No
8960,US-2016-103646,Standard Class,SP-20545,OFF-ST-10000563-0,0.2,4,102.336,-12.792,3229,No
8961,US-2016-103674,Standard Class,AP-10720,OFF-AR-10004752-0,0.0,7,18.69,5.2332,3000,No
8962,US-2016-103674,Standard Class,AP-10720,OFF-BI-10002026-0,0.2,14,437.472,153.1152,3000,No
8963,US-2016-103674,Standard Class,AP-10720,OFF-BI-10003727-0,0.2,4,13.376,4.6816,3000,No
8964,US-2016-103674,Standard Class,AP-10720,OFF-FA-10003467-0,0.0,7,13.86,0.0,3000,No
8965,US-2016-103674,Standard Class,AP-10720,OFF-PA-10000743-0,0.0,2,13.36,6.4128,3000,No
8966,US-2016-103674,Standard Class,AP-10720,TEC-PH-10002496-0,0.2,2,249.584,31.198,3000,No
8967,US-2016-103674,Standard Class,AP-10720,TEC-PH-10004080-0,0.2,5,271.96,27.196,3000,No
8968,US-2016-104794,First Class,KD-16495,OFF-FA-10001754-0,0.0,2,3.68,1.8032,2990,No
8969,US-2016-104815,Standard Class,RB-19570,FUR-BO-10003894-0,0.3,4,198.744,0.0,3094,No
8970,US-2016-105452,Standard Class,BF-11005,FUR-FU-10003691-0,0.6,5,24.7,-9.88,3131,No
8971,US-2016-105452,Standard Class,BF-11005,FUR-FU-10003806-0,0.6,5,302.72,-378.4,3131,No
8972,US-2016-105578,Standard Class,MY-17380,FUR-CH-10001215-0,0.2,2,801.568,50.098,3190,Yes
8973,US-2016-105578,Standard Class,MY-17380,OFF-BI-10000831-0,0.7,3,2.376,-1.9008,3190,Yes
8974,US-2016-105578,Standard Class,MY-17380,OFF-BI-10001658-0,0.7,2,14.952,-11.9616,3190,Yes
8975,US-2016-105578,Standard Class,MY-17380,OFF-BI-10001670-0,0.7,2,22.62,-15.08,3190,Yes
8976,US-2016-105578,Standard Class,MY-17380,OFF-PA-10000357-0,0.2,1,32.792,11.8871,3190,Yes
8977,US-2016-106313,Standard Class,DG-13300,OFF-PA-10001870-0,0.0,3,19.44,9.3312,3106,No
8978,US-2016-106600,First Class,RM-19375,FUR-BO-10001608-0,0.0,5,354.9,88.725,3242,No
8979,US-2016-106677,Standard Class,AS-10285,TEC-PH-10003187-0,0.4,2,23.988,-15.992,3031,No
8980,US-2016-107440,Standard Class,BS-11365,FUR-FU-10000550-0,0.0,2,9.96,3.2868,3234,No
8981,US-2016-107440,Standard Class,BS-11365,OFF-BI-10002432-0,0.0,5,25.3,11.891,3234,No
8982,US-2016-107440,Standard Class,BS-11365,TEC-MA-10001047-0,0.0,7,9099.93,2365.9818,3234,No
8983,US-2016-108098,Standard Class,CP-12340,TEC-AC-10000865-0,0.0,3,177.0,30.09,3053,No
8984,US-2016-108455,Standard Class,MK-18160,OFF-PA-10002262-0,0.0,4,25.92,12.4416,3004,Yes
8985,US-2016-108455,Standard Class,MK-18160,OFF-PA-10002464-0,0.0,7,40.46,19.8254,3004,Yes
8986,US-2016-108455,Standard Class,MK-18160,OFF-ST-10002214-0,0.0,3,33.87,8.8062,3004,Yes
8987,US-2016-108497,Same Day,MH-17290,FUR-BO-10004218-0,0.15,5,599.165,35.245,3175,No
8988,US-2016-108504,Same Day,PP-18955,FUR-BO-10004015-0,0.0,2,239.98,52.7956,3305,No
8989,US-2016-108504,Same Day,PP-18955,FUR-FU-10004091-0,0.0,3,18.84,7.1592,3305,No
8990,US-2016-108504,Same Day,PP-18955,OFF-EN-10003001-0,0.0,2,167.96,78.9412,3305,No
8991,US-2016-108504,Same Day,PP-18955,OFF-FA-10000053-0,0.0,5,9.45,0.189,3305,No
8992,US-2016-108504,Same Day,PP-18955,OFF-PA-10000357-0,0.0,3,122.97,60.2553,3305,No
8993,US-2016-108504,Same Day,PP-18955,OFF-PA-10001289-0,0.0,9,348.84,170.9316,3305,No
8994,US-2016-108504,Same Day,PP-18955,OFF-PA-10003892-0,0.0,7,342.37,160.9139,3305,No
8995,US-2016-108504,Same Day,PP-18955,OFF-ST-10002344-0,0.0,1,80.98,1.6196,3305,No
8996,US-2016-108504,Same Day,PP-18955,OFF-ST-10004804-0,0.0,3,154.44,1.5444,3305,No
8997,US-2016-108504,Same Day,PP-18955,TEC-PH-10000215-0,0.0,3,104.85,28.3095,3305,No
8998,US-2016-108504,Same Day,PP-18955,TEC-PH-10003645-0,0.0,3,484.83,126.0558,3305,No
8999,US-2016-108637,Standard Class,AB-10060,FUR-FU-10004864-0,0.0,2,127.88,40.9216,3268,No
9000,US-2016-108637,Standard Class,AB-10060,OFF-AP-10004540-0,0.0,2,160.32,44.8896,3268,No
9001,US-2016-108637,Standard Class,AB-10060,OFF-BI-10004965-0,0.0,4,46.0,20.7,3268,No
9002,US-2016-108777,Same Day,JM-15655,OFF-BI-10003982-0,0.7,3,18.693,-14.3313,2994,No
9003,US-2016-108777,Same Day,JM-15655,TEC-AC-10002567-0,0.2,6,383.952,76.7904,2994,No
9004,US-2016-109260,Standard Class,TN-21040,TEC-AC-10002637-0,0.2,3,431.976,-75.5958,3071,No
9005,US-2016-110156,Standard Class,EH-13945,FUR-FU-10000206-0,0.6,2,2.328,-0.7566,3017,No
9006,US-2016-110156,Standard Class,EH-13945,OFF-BI-10002609-0,0.8,2,1.192,-2.0264,3017,No
9007,US-2016-110156,Standard Class,EH-13945,OFF-BI-10003676-0,0.8,5,10.78,-17.248,3017,No
9008,US-2016-110156,Standard Class,EH-13945,OFF-EN-10003798-0,0.2,3,40.968,13.8267,3017,No
9009,US-2016-110156,Standard Class,EH-13945,OFF-FA-10003495-0,0.2,12,58.368,21.888,3017,No
9010,US-2016-110156,Standard Class,EH-13945,OFF-PA-10004735-0,0.2,2,10.368,3.6288,3017,No
9011,US-2016-110156,Standard Class,EH-13945,OFF-ST-10000642-0,0.2,6,100.704,-16.3644,3017,No
9012,US-2016-110156,Standard Class,EH-13945,TEC-PH-10003589-0,0.2,5,71.96,25.186,3017,No
9013,US-2016-110170,Standard Class,HM-14860,FUR-BO-10000780-0,0.32,7,956.6648,-225.0976,3070,No
9014,US-2016-111290,Standard Class,DK-13375,OFF-AR-10001761-0,0.0,5,29.2,10.512,3137,No
9015,US-2016-111290,Standard Class,DK-13375,OFF-PA-10002262-0,0.0,5,32.4,15.552,3137,No
9016,US-2016-111290,Standard Class,DK-13375,OFF-ST-10001932-0,0.0,5,965.85,135.219,3137,No
9017,US-2016-111290,Standard Class,DK-13375,TEC-AC-10004975-0,0.0,1,109.95,36.2835,3137,No
9018,US-2016-111528,Same Day,JP-16135,OFF-BI-10002194-0,0.2,1,6.384,2.1546,2976,Yes
9019,US-2016-111528,Same Day,JP-16135,OFF-ST-10001526-0,0.0,4,481.32,125.1432,2976,Yes
9020,US-2016-111563,Standard Class,SM-20005,FUR-FU-10000723-0,0.6,4,66.112,-84.2928,3032,No
9021,US-2016-111563,Standard Class,SM-20005,FUR-FU-10002445-0,0.6,3,11.376,-5.688,3032,No
9022,US-2016-112396,Standard Class,JR-16210,TEC-AC-10003628-0,0.0,3,89.97,39.5868,3301,No
9023,US-2016-112396,Standard Class,JR-16210,TEC-AC-10004761-0,0.0,2,31.86,11.151,3301,No
9024,US-2016-112970,First Class,TB-21250,OFF-AR-10003829-0,0.0,3,9.84,2.8536,3022,No
9025,US-2016-112977,Standard Class,CJ-12010,FUR-BO-10003272-0,0.2,1,176.784,-22.098,3271,No
9026,US-2016-113509,Standard Class,PL-18925,TEC-AC-10004855-0,0.2,3,83.976,-13.6461,3266,No
9027,US-2016-113649,First Class,HA-14920,OFF-AP-10002518-0,0.2,4,569.536,64.0728,3119,No
9028,US-2016-113649,First Class,HA-14920,OFF-PA-10000130-0,0.2,9,30.816,9.63,3119,No
9029,US-2016-113649,First Class,HA-14920,TEC-PH-10002350-0,0.2,2,44.784,4.4784,3119,No
9030,US-2016-113677,Standard Class,CM-12655,OFF-LA-10001569-0,0.0,3,14.94,6.8724,3023,No
9031,US-2016-113677,Standard Class,CM-12655,TEC-PH-10002114-0,0.0,4,2279.96,592.7896,3023,No
9032,US-2016-113985,Standard Class,KD-16495,FUR-FU-10003026-0,0.0,3,14.52,5.6628,3004,No
9033,US-2016-113985,Standard Class,KD-16495,OFF-AP-10001303-0,0.0,3,59.7,26.865,3004,No
9034,US-2016-113985,Standard Class,KD-16495,OFF-BI-10000632-0,0.2,3,104.184,33.8598,3004,No
9035,US-2016-113985,Standard Class,KD-16495,OFF-BI-10002353-0,0.2,2,24.704,9.264,3004,No
9036,US-2016-114013,Second Class,SC-20770,FUR-CH-10004287-0,0.3,2,386.68,-5.524,3268,No
9037,US-2016-114013,Second Class,SC-20770,OFF-BI-10002353-0,0.7,5,23.16,-15.44,3268,No
9038,US-2016-114013,Second Class,SC-20770,OFF-BI-10004318-0,0.7,1,51.897,-41.5176,3268,No
9039,US-2016-114013,Second Class,SC-20770,OFF-PA-10004996-0,0.2,5,41.24,13.9185,3268,No
9040,US-2016-114013,Second Class,SC-20770,OFF-ST-10002574-0,0.2,5,552.56,-138.14,3268,No
9041,US-2016-114013,Second Class,SC-20770,OFF-ST-10003641-0,0.2,2,126.08,-28.368,3268,No
9042,US-2016-114013,Second Class,SC-20770,TEC-AC-10000474-0,0.2,5,379.96,47.495,3268,No
9043,US-2016-114013,Second Class,SC-20770,TEC-MA-10001148-0,0.7,3,449.1,-643.71,3268,No
9044,US-2016-114013,Second Class,SC-20770,TEC-PH-10001494-0,0.4,3,539.91,-116.9805,3268,No
9045,US-2016-114174,Standard Class,AP-10720,FUR-BO-10003450-0,0.0,3,173.94,13.9152,3089,No
9046,US-2016-114174,Standard Class,AP-10720,OFF-LA-10000248-0,0.0,4,14.76,6.9372,3089,No
9047,US-2016-114230,Standard Class,CM-12235,OFF-ST-10000876-0,0.2,4,39.808,3.9808,3009,Yes
9048,US-2016-114293,Standard Class,JH-16180,FUR-CH-10003833-0,0.2,4,195.136,-12.196,3015,Yes
9049,US-2016-114622,First Class,JR-16210,OFF-BI-10004716-0,0.7,2,8.904,-6.5296,3240,No
9050,US-2016-114776,First Class,GG-14650,OFF-PA-10004100-0,0.0,3,19.44,9.3312,3000,No
9051,US-2016-114888,Second Class,CC-12430,OFF-BI-10003355-0,0.2,3,11.952,4.1832,3078,No
9052,US-2016-114888,Second Class,CC-12430,OFF-SU-10001212-0,0.0,3,6.24,1.872,3078,No
9053,US-2016-115441,Second Class,SH-19975,FUR-CH-10004626-0,0.0,4,403.56,96.8544,3134,No
9054,US-2016-115441,Second Class,SH-19975,FUR-FU-10001756-0,0.0,5,95.2,27.608,3134,No
9055,US-2016-115441,Second Class,SH-19975,OFF-PA-10004996-0,0.0,2,20.62,9.6914,3134,No
9056,US-2016-115441,Second Class,SH-19975,TEC-AC-10003116-0,0.0,7,124.25,48.4575,3134,No
9057,US-2016-115441,Second Class,SH-19975,TEC-PH-10002262-0,0.0,5,297.55,83.314,3134,No
9058,US-2016-115455,Standard Class,SE-20110,FUR-FU-10004671-0,0.6,2,14.136,-7.7748,3089,No
9059,US-2016-115455,Standard Class,SE-20110,FUR-TA-10003569-0,0.5,3,601.47,-300.735,3089,No
9060,US-2016-115819,Second Class,JO-15280,OFF-AR-10000823-0,0.0,3,5.46,1.5288,3231,No
9061,US-2016-115819,Second Class,JO-15280,OFF-AR-10004456-0,0.0,5,73.2,21.228,3231,No
9062,US-2016-115819,Second Class,JO-15280,OFF-BI-10000050-0,0.2,1,5.84,1.971,3231,No
9063,US-2016-115819,Second Class,JO-15280,OFF-BI-10000591-0,0.2,3,9.336,3.2676,3231,No
9064,US-2016-115819,Second Class,JO-15280,OFF-PA-10002377-0,0.0,4,22.72,10.224,3231,No
9065,US-2016-115819,Second Class,JO-15280,TEC-PH-10004700-0,0.2,5,39.96,12.987,3231,No
9066,US-2016-115952,Same Day,JH-15910,OFF-BI-10004654-0,0.0,5,28.85,14.425,3061,Yes
9067,US-2016-116365,Standard Class,CA-12310,TEC-AC-10002217-0,0.2,2,30.08,-5.264,3338,No
9068,US-2016-116365,Standard Class,CA-12310,TEC-AC-10002942-0,0.2,3,165.6,-6.21,3338,No
9069,US-2016-116365,Standard Class,CA-12310,TEC-PH-10002890-0,0.2,5,180.96,13.572,3338,No
9070,US-2016-116400,First Class,EB-13930,FUR-FU-10003731-0,0.0,4,39.92,11.1776,3045,No
9071,US-2016-116442,Standard Class,BP-11230,FUR-FU-10002364-0,0.0,2,14.76,4.2804,2991,No
9072,US-2016-116729,First Class,GK-14620,OFF-PA-10002005-0,0.0,7,45.36,21.7728,2981,No
9073,US-2016-116729,First Class,GK-14620,TEC-AC-10001465-0,0.0,7,254.24,76.272,2981,No
9074,US-2016-116729,First Class,GK-14620,TEC-PH-10002200-0,0.2,7,2575.944,257.5944,2981,No
9075,US-2016-117037,First Class,LW-17215,FUR-FU-10004973-0,0.6,3,22.608,-10.1736,3203,No
9076,US-2016-117037,First Class,LW-17215,OFF-BI-10000279-0,0.8,1,2.89,-4.7685,3203,No
9077,US-2016-117037,First Class,LW-17215,OFF-FA-10000936-0,0.2,3,7.896,2.4675,3203,No
9078,US-2016-117037,First Class,LW-17215,OFF-PA-10000791-0,0.2,8,30.528,9.54,3203,No
9079,US-2016-117387,Standard Class,PA-19060,OFF-BI-10004308-0,0.2,4,67.136,25.176,3040,No
9080,US-2016-117541,Standard Class,JM-16195,FUR-FU-10000550-0,0.0,4,19.92,6.5736,3022,No
9081,US-2016-117541,Standard Class,JM-16195,OFF-PA-10001609-0,0.0,5,16.45,7.567,3022,No
9082,US-2016-117793,Standard Class,MA-17560,OFF-LA-10002945-0,0.0,4,25.2,11.592,3105,No
9083,US-2016-117793,Standard Class,MA-17560,OFF-LA-10003537-0,0.0,3,37.59,17.6673,3105,No
9084,US-2016-117793,Standard Class,MA-17560,OFF-ST-10002406-0,0.0,1,14.97,4.1916,3105,No
9085,US-2016-117793,Standard Class,MA-17560,TEC-AC-10003433-0,0.0,2,1.98,0.891,3105,No
9086,US-2016-118780,Second Class,PN-18775,OFF-PA-10000575-0,0.0,1,6.69,3.0774,3087,No
9087,US-2016-118780,Second Class,PN-18775,OFF-ST-10000352-0,0.0,2,59.48,8.922,3087,No
9088,US-2016-119046,Standard Class,EH-13765,OFF-BI-10000138-0,0.2,3,11.232,3.9312,3187,Yes
9089,US-2016-119046,Standard Class,EH-13765,OFF-BI-10001078-0,0.2,12,51.648,18.7224,3187,Yes
9090,US-2016-119046,Standard Class,EH-13765,OFF-PA-10000246-0,0.0,3,30.18,13.8828,3187,Yes
9091,US-2016-119270,Standard Class,SW-20245,OFF-PA-10004022-0,0.0,2,19.98,8.991,3269,No
9092,US-2016-119298,First Class,EP-13915,TEC-PH-10002564-0,0.0,2,59.98,17.994,3011,No
9093,US-2016-120460,Standard Class,BF-11170,FUR-FU-10004973-0,0.6,3,22.608,-10.1736,3220,No
9094,US-2016-120929,Second Class,RO-19780,FUR-TA-10001857-0,0.4,3,189.882,-94.941,3263,No
9095,US-2016-121013,Standard Class,MM-17920,FUR-TA-10003238-0,0.0,3,1652.94,314.0586,3092,No
9096,US-2016-121013,Standard Class,MM-17920,OFF-LA-10004545-0,0.0,2,25.06,11.7782,3092,No
9097,US-2016-122182,Standard Class,BD-11770,TEC-AC-10002800-0,0.2,1,39.992,7.4985,3271,No
9098,US-2016-122245,Standard Class,AB-10105,FUR-TA-10002356-0,0.5,3,393.165,-204.4458,3072,No
9099,US-2016-123470,Standard Class,ME-17725,OFF-AP-10003287-0,0.2,3,122.328,12.2328,3113,No
9100,US-2016-123470,Standard Class,ME-17725,OFF-BI-10001989-0,0.7,3,18.882,-13.8468,3113,No
9101,US-2016-123610,Standard Class,VM-21835,OFF-AP-10002222-0,0.0,1,8.67,2.3409,3208,No
9102,US-2016-123610,Standard Class,VM-21835,TEC-AC-10004518-0,0.0,6,120.0,46.8,3208,No
9103,US-2016-123750,Standard Class,RB-19795,OFF-BI-10004584-0,0.7,2,189.588,-145.3508,3235,No
9104,US-2016-123750,Standard Class,RB-19795,OFF-ST-10000617-0,0.2,2,4.768,-0.7748,3235,No
9105,US-2016-123750,Standard Class,RB-19795,TEC-AC-10004659-0,0.2,12,700.704,131.382,3235,No
9106,US-2016-124163,Standard Class,SC-20695,FUR-CH-10004218-0,0.0,2,201.96,50.49,3072,No
9107,US-2016-124163,Standard Class,SC-20695,FUR-FU-10000755-0,0.0,11,68.64,17.16,3072,No
9108,US-2016-124163,Standard Class,SC-20695,OFF-AR-10000817-0,0.0,1,3.04,1.0336,3072,No
9109,US-2016-124163,Standard Class,SC-20695,TEC-AC-10001908-0,0.0,5,499.95,174.9825,3072,No
9110,US-2016-125402,Standard Class,DL-12865,FUR-CH-10000665-0,0.2,4,483.136,60.392,3072,No
9111,US-2016-125402,Standard Class,DL-12865,OFF-AR-10002255-0,0.0,2,5.76,1.6704,3072,No
9112,US-2016-125402,Standard Class,DL-12865,OFF-LA-10001771-0,0.0,1,4.98,2.2908,3072,No
9113,US-2016-125402,Standard Class,DL-12865,OFF-LA-10003923-0,0.0,2,29.6,14.8,3072,No
9114,US-2016-125402,Standard Class,DL-12865,OFF-PA-10000141-0,0.0,5,10.9,5.123,3072,No
9115,US-2016-125402,Standard Class,DL-12865,TEC-CO-10001943-0,0.2,3,479.976,161.9919,3072,No
9116,US-2016-125402,Standard Class,DL-12865,TEC-PH-10003356-0,0.2,8,44.736,4.4736,3072,No
9117,US-2016-125969,Second Class,LS-16975,FUR-CH-10001146-0,0.2,2,81.424,-9.1602,3030,No
9118,US-2016-125969,Second Class,LS-16975,FUR-FU-10003773-0,0.0,3,238.56,26.2416,3030,No
9119,US-2016-126431,Same Day,SU-20665,OFF-LA-10001474-0,0.0,1,30.53,14.0438,3158,No
9120,US-2016-126431,Same Day,SU-20665,OFF-PA-10001950-0,0.0,9,75.06,33.777,3158,No
9121,US-2016-126431,Same Day,SU-20665,TEC-AC-10001635-0,0.0,3,30.84,6.168,3158,No
9122,US-2016-126452,Standard Class,SC-20230,FUR-TA-10003569-0,0.2,9,2887.056,180.441,3107,No
9123,US-2016-126452,Standard Class,SC-20230,OFF-BI-10004465-0,0.2,2,12.672,4.752,3107,No
9124,US-2016-126452,Standard Class,SC-20230,OFF-PA-10002606-0,0.0,9,47.52,21.384,3107,No
9125,US-2016-126452,Standard Class,SC-20230,OFF-PA-10003848-0,0.0,2,12.96,6.2208,3107,No
9126,US-2016-126452,Standard Class,SC-20230,TEC-AC-10000844-0,0.0,3,254.97,91.7892,3107,No
9127,US-2016-126452,Standard Class,SC-20230,TEC-PH-10003187-0,0.2,2,31.984,-7.996,3107,No
9128,US-2016-126452,Standard Class,SC-20230,TEC-PH-10003555-0,0.2,5,91.96,-20.691,3107,No
9129,US-2016-126844,Standard Class,BW-11110,FUR-FU-10004909-0,0.6,8,51.712,-32.32,3059,No
9130,US-2016-126893,Standard Class,CT-11995,TEC-PH-10004165-0,0.4,3,494.982,-115.4958,3010,No
9131,US-2016-127334,Standard Class,MP-18175,FUR-TA-10003473-0,0.5,3,564.195,-304.6653,2991,No
9132,US-2016-127334,Standard Class,MP-18175,OFF-AP-10001205-0,0.2,2,87.168,8.7168,2991,No
9133,US-2016-127425,Standard Class,DR-12880,TEC-AC-10002800-0,0.0,5,249.95,87.4825,3102,Yes
9134,US-2016-127425,Standard Class,DR-12880,TEC-PH-10003442-0,0.0,6,33.0,8.25,3102,Yes
9135,US-2016-127971,Standard Class,DW-13195,FUR-CH-10003774-0,0.3,5,318.43,-77.333,3016,No
9136,US-2016-127971,Standard Class,DW-13195,FUR-FU-10000023-0,0.6,3,7.068,-2.8272,3016,No
9137,US-2016-127971,Standard Class,DW-13195,TEC-PH-10003095-0,0.2,7,122.92,46.095,3016,No
